variant,package_key,package_id,project_id,description_lang,category,status,resolution,asset_class,group,term_len
match_key,P177077|SL-MOFED-286771-CS-INDV,SL-MOFED-286771-CS-INDV,P177077,en,consultant_services,signed,fine,cybersecurity,platform,3
clean,P177077|SL-MOFED-286772-CS-INDV,SL-MOFED-286772-CS-INDV,P177077,en,consultant_services,signed,unresolved,,,
deglued,P177077|SL-MOFED-286772-CS-INDV,SL-MOFED-286772-CS-INDV,P177077,en,consultant_services,signed,unresolved,,,
match_key,P177077|SL-MOFED-286772-CS-INDV,SL-MOFED-286772-CS-INDV,P177077,en,consultant_services,signed,fine,cybersecurity,platform,3
clean,P177077|SL-MOFED-286778-GO-RFQ,SL-MOFED-286778-GO-RFQ,P177077,en,goods,signed,unresolved,,,
deglued,P177077|SL-MOFED-286778-GO-RFQ,SL-MOFED-286778-GO-RFQ,P177077,en,goods,signed,unresolved,,,
match_key,P177077|SL-MOFED-286778-GO-RFQ,SL-MOFED-286778-GO-RFQ,P177077,en,goods,signed,unresolved,,,0
clean,P177077|SL-MOFED-286784-GO-RFQ,SL-MOFED-286784-GO-RFQ,P177077,en,goods,unknown,unresolved,,,
deglued,P177077|SL-MOFED-286784-GO-RFQ,SL-MOFED-286784-GO-RFQ,P177077,en,goods,unknown,unresolved,,,
match_key,P177077|SL-MOFED-286784-GO-RFQ,SL-MOFED-286784-GO-RFQ,P177077,en,goods,unknown,unresolved,,,0
clean,P177077|SL-MOFED-286785-GO-RFQ,SL-MOFED-286785-GO-RFQ,P177077,en,goods,signed,unresolved,,,
deglued,P177077|SL-MOFED-286785-GO-RFQ,SL-MOFED-286785-GO-RFQ,P177077,en,goods,signed,unresolved,,,
match_key,P177077|SL-MOFED-286785-GO-RFQ,SL-MOFED-286785-GO-RFQ,P177077,en,goods,signed,coarse,,platform,11
clean,P177077|SL-MOFED-297332-CS-INDV,SL-MOFED-297332-CS-INDV,P177077,en,consultant_services,unknown,unresolved,,,
deglued,P177077|SL-MOFED-297332-CS-INDV,SL-MOFED-297332-CS-INDV,P177077,en,consultant_services,unknown,unresolved,,,
match_key,P177077|SL-MOFED-297332-CS-INDV,SL-MOFED-297332-CS-INDV,P177077,en,consultant_services,unknown,unresolved,,,0
clean,P177077|SL-MOFED-297340-GO-RFB,SL-MOFED-297340-GO-RFB,P177077,en,goods,signed,unresolved,,,
deglued,P177077|SL-MOFED-297340-GO-RFB,SL-MOFED-297340-GO-RFB,P177077,en,goods,signed,unresolved,,,
match_key,P177077|SL-MOFED-297340-GO-RFB,SL-MOFED-297340-GO-RFB,P177077,en,goods,signed,unresolved,,,0
clean,P177077|SL-MOFED-297343-NC-RFQ,SL-MOFED-297343-NC-RFQ,P177077,en,non_consulting_services,signed,coarse,,platform,
deglued,P177077|SL-MOFED-297343-NC-RFQ,SL-MOFED-297343-NC-RFQ,P177077,en,non_consulting_services,signed,coarse,,platform,
match_key,P177077|SL-MOFED-297343-NC-RFQ,SL-MOFED-297343-NC-RFQ,P177077,en,non_consulting_services,signed,coarse,,platform,7
clean,P177077|SL-MOFED-331247-NC-RFQ,SL-MOFED-331247-NC-RFQ,P177077,en,non_consulting_services,planned,coarse,,platform,
deglued,P177077|SL-MOFED-331247-NC-RFQ,SL-MOFED-331247-NC-RFQ,P177077,en,non_consulting_services,planned,coarse,,platform,
match_key,P177077|SL-MOFED-331247-NC-RFQ,SL-MOFED-331247-NC-RFQ,P177077,en,non_consulting_services,planned,coarse,,platform,8
clean,P177077|SL-MOFED-357405-CW-RFQ,SL-MOFED-357405-CW-RFQ,P177077,en,works,signed,unresolved,,,
deglued,P177077|SL-MOFED-357405-CW-RFQ,SL-MOFED-357405-CW-RFQ,P177077,en,works,signed,unresolved,,,
match_key,P177077|SL-MOFED-357405-CW-RFQ,SL-MOFED-357405-CW-RFQ,P177077,en,works,signed,unresolved,,,0
clean,P177077|SL-MOFED-357406-GO-RFQ,SL-MOFED-357406-GO-RFQ,P177077,en,goods,signed,unresolved,,,
deglued,P177077|SL-MOFED-357406-GO-RFQ,SL-MOFED-357406-GO-RFQ,P177077,en,goods,signed,unresolved,,,
match_key,P177077|SL-MOFED-357406-GO-RFQ,SL-MOFED-357406-GO-RFQ,P177077,en,goods,signed,unresolved,,,0
clean,P177077|SL-MOFED-357407-GO-RFB,SL-MOFED-357407-GO-RFB,P177077,en,goods,unknown,unresolved,,,
deglued,P177077|SL-MOFED-357407-GO-RFB,SL-MOFED-357407-GO-RFB,P177077,en,goods,unknown,unresolved,,,
match_key,P177077|SL-MOFED-357407-GO-RFB,SL-MOFED-357407-GO-RFB,P177077,en,goods,unknown,unresolved,,,0
clean,P177077|SL-MOFED-357408-GO-RFQ,SL-MOFED-357408-GO-RFQ,P177077,en,goods,signed,unresolved,,,
deglued,P177077|SL-MOFED-357408-GO-RFQ,SL-MOFED-357408-GO-RFQ,P177077,en,goods,signed,unresolved,,,
match_key,P177077|SL-MOFED-357408-GO-RFQ,SL-MOFED-357408-GO-RFQ,P177077,en,goods,signed,unresolved,,,0
clean,P177077|SL-MOFED-357425-CS-CQS,SL-MOFED-357425-CS-CQS,P177077,en,consultant_services,planned,fine,cybersecurity,platform,
deglued,P177077|SL-MOFED-357425-CS-CQS,SL-MOFED-357425-CS-CQS,P177077,en,consultant_services,planned,fine,cybersecurity,platform,
match_key,P177077|SL-MOFED-357425-CS-CQS,SL-MOFED-357425-CS-CQS,P177077,en,consultant_services,planned,fine,cybersecurity,platform,5
clean,P177077|SL-MOFED-357431-CW-DIR,SL-MOFED-357431-CW-DIR,P177077,en,works,planned,unresolved,,,
deglued,P177077|SL-MOFED-357431-CW-DIR,SL-MOFED-357431-CW-DIR,P177077,en,works,planned,unresolved,,,
match_key,P177077|SL-MOFED-357431-CW-DIR,SL-MOFED-357431-CW-DIR,P177077,en,works,planned,unresolved,,,0
clean,P177077|SL-MOFED-358262-CS-CQS,SL-MOFED-358262-CS-CQS,P177077,en,consultant_services,signed,fine,cybersecurity,platform,
deglued,P177077|SL-MOFED-358262-CS-CQS,SL-MOFED-358262-CS-CQS,P177077,en,consultant_services,signed,fine,cybersecurity,platform,
match_key,P177077|SL-MOFED-358262-CS-CQS,SL-MOFED-358262-CS-CQS,P177077,en,consultant_services,signed,fine,cybersecurity,platform,13
clean,P177077|SL-MOFED-358264-CS-CQS,SL-MOFED-358264-CS-CQS,P177077,en,consultant_services,cancelled,fine,drm_ews,platform,
deglued,P177077|SL-MOFED-358264-CS-CQS,SL-MOFED-358264-CS-CQS,P177077,en,consultant_services,cancelled,fine,drm_ews,platform,
match_key,P177077|SL-MOFED-358264-CS-CQS,SL-MOFED-358264-CS-CQS,P177077,en,consultant_services,cancelled,fine,drm_ews,platform,12
clean,P177077|SL-MOFED-367838-CS-QCBS,SL-MOFED-367838-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
deglued,P177077|SL-MOFED-367838-CS-QCBS,SL-MOFED-367838-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
match_key,P177077|SL-MOFED-367838-CS-QCBS,SL-MOFED-367838-CS-QCBS,P177077,en,consultant_services,signed,fine,fiber,telecom,4
clean,P177077|SL-MOFED-367845-CS-QCBS,SL-MOFED-367845-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
deglued,P177077|SL-MOFED-367845-CS-QCBS,SL-MOFED-367845-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
match_key,P177077|SL-MOFED-367845-CS-QCBS,SL-MOFED-367845-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,0
clean,P177077|SL-MOFED-367847-CS-QCBS,SL-MOFED-367847-CS-QCBS,P177077,en,consultant_services,planned,unresolved,,,
deglued,P177077|SL-MOFED-367847-CS-QCBS,SL-MOFED-367847-CS-QCBS,P177077,en,consultant_services,planned,unresolved,,,
match_key,P177077|SL-MOFED-367847-CS-QCBS,SL-MOFED-367847-CS-QCBS,P177077,en,consultant_services,planned,coarse,,telecom,9
clean,P177077|SL-MOFED-367852-CS-QCBS,SL-MOFED-367852-CS-QCBS,P177077,en,consultant_services,unknown,unresolved,,,
deglued,P177077|SL-MOFED-367852-CS-QCBS,SL-MOFED-367852-CS-QCBS,P177077,en,consultant_services,unknown,unresolved,,,
match_key,P177077|SL-MOFED-367852-CS-QCBS,SL-MOFED-367852-CS-QCBS,P177077,en,consultant_services,unknown,fine,fiber,telecom,4
clean,P177077|SL-MOFED-367854-CS-QCBS,SL-MOFED-367854-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
deglued,P177077|SL-MOFED-367854-CS-QCBS,SL-MOFED-367854-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
match_key,P177077|SL-MOFED-367854-CS-QCBS,SL-MOFED-367854-CS-QCBS,P177077,en,consultant_services,signed,fine,fiber,telecom,4
clean,P177077|SL-MOFED-367857-CS-QCBS,SL-MOFED-367857-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
deglued,P177077|SL-MOFED-367857-CS-QCBS,SL-MOFED-367857-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
match_key,P177077|SL-MOFED-367857-CS-QCBS,SL-MOFED-367857-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,0
clean,P177077|SL-MOFED-367860-CS-CQS,SL-MOFED-367860-CS-CQS,P177077,en,consultant_services,signed,coarse,,platform,
deglued,P177077|SL-MOFED-367860-CS-CQS,SL-MOFED-367860-CS-CQS,P177077,en,consultant_services,signed,coarse,,platform,
match_key,P177077|SL-MOFED-367860-CS-CQS,SL-MOFED-367860-CS-CQS,P177077,en,consultant_services,signed,coarse,,platform,14
clean,P177077|SL-MOFED-367863-CS-QCBS,SL-MOFED-367863-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
deglued,P177077|SL-MOFED-367863-CS-QCBS,SL-MOFED-367863-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
match_key,P177077|SL-MOFED-367863-CS-QCBS,SL-MOFED-367863-CS-QCBS,P177077,en,consultant_services,signed,fine,fiber,telecom,4
clean,P177077|SL-MOFED-367868-CS-QCBS,SL-MOFED-367868-CS-QCBS,P177077,en,consultant_services,planned,unresolved,,,
deglued,P177077|SL-MOFED-367868-CS-QCBS,SL-MOFED-367868-CS-QCBS,P177077,en,consultant_services,planned,unresolved,,,
match_key,P177077|SL-MOFED-367868-CS-QCBS,SL-MOFED-367868-CS-QCBS,P177077,en,consultant_services,planned,unresolved,,,0
clean,P177077|SL-MOFED-367870-GO-RFQ,SL-MOFED-367870-GO-RFQ,P177077,en,goods,planned,unresolved,,,
deglued,P177077|SL-MOFED-367870-GO-RFQ,SL-MOFED-367870-GO-RFQ,P177077,en,goods,planned,unresolved,,,
match_key,P177077|SL-MOFED-367870-GO-RFQ,SL-MOFED-367870-GO-RFQ,P177077,en,goods,planned,unresolved,,,0
clean,P177077|SL-MOFED-399336-CW-RFQ,SL-MOFED-399336-CW-RFQ,P177077,en,works,signed,unresolved,,,
deglued,P177077|SL-MOFED-399336-CW-RFQ,SL-MOFED-399336-CW-RFQ,P177077,en,works,signed,unresolved,,,
match_key,P177077|SL-MOFED-399336-CW-RFQ,SL-MOFED-399336-CW-RFQ,P177077,en,works,signed,unresolved,,,0
clean,P177077|SL-MOFED-399341-GO-RFQ,SL-MOFED-399341-GO-RFQ,P177077,en,goods,signed,unresolved,,,
deglued,P177077|SL-MOFED-399341-GO-RFQ,SL-MOFED-399341-GO-RFQ,P177077,en,goods,signed,unresolved,,,
match_key,P177077|SL-MOFED-399341-GO-RFQ,SL-MOFED-399341-GO-RFQ,P177077,en,goods,signed,unresolved,,,0
clean,P177077|SL-MOFED-399346-GO-RFQ,SL-MOFED-399346-GO-RFQ,P177077,en,goods,unknown,unresolved,,,
deglued,P177077|SL-MOFED-399346-GO-RFQ,SL-MOFED-399346-GO-RFQ,P177077,en,goods,unknown,unresolved,,,
match_key,P177077|SL-MOFED-399346-GO-RFQ,SL-MOFED-399346-GO-RFQ,P177077,en,goods,unknown,unresolved,,,0
clean,P177077|SL-MOFED-399356-CS-QCBS,SL-MOFED-399356-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
deglued,P177077|SL-MOFED-399356-CS-QCBS,SL-MOFED-399356-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
match_key,P177077|SL-MOFED-399356-CS-QCBS,SL-MOFED-399356-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,0
clean,P177077|SL-MOFED-399388-CS-QCBS,SL-MOFED-399388-CS-QCBS,P177077,en,consultant_services,planned,unresolved,,,
deglued,P177077|SL-MOFED-399388-CS-QCBS,SL-MOFED-399388-CS-QCBS,P177077,en,consultant_services,planned,unresolved,,,
match_key,P177077|SL-MOFED-399388-CS-QCBS,SL-MOFED-399388-CS-QCBS,P177077,en,consultant_services,planned,unresolved,,,0
clean,P177077|SL-MOFED-412322-GO-RFQ,SL-MOFED-412322-GO-RFQ,P177077,en,goods,signed,unresolved,,,
deglued,P177077|SL-MOFED-412322-GO-RFQ,SL-MOFED-412322-GO-RFQ,P177077,en,goods,signed,unresolved,,,
match_key,P177077|SL-MOFED-412322-GO-RFQ,SL-MOFED-412322-GO-RFQ,P177077,en,goods,signed,fine,cybersecurity,platform,13
clean,P177077|SL-MOFED-412337-CS-CQS,SL-MOFED-412337-CS-CQS,P177077,en,consultant_services,signed,fine,cybersecurity,platform,
deglued,P177077|SL-MOFED-412337-CS-CQS,SL-MOFED-412337-CS-CQS,P177077,en,consultant_services,signed,fine,cybersecurity,platform,
match_key,P177077|SL-MOFED-412337-CS-CQS,SL-MOFED-412337-CS-CQS,P177077,en,consultant_services,signed,fine,cybersecurity,platform,13
clean,P177077|SL-MOFED-420992-CS-QCBS,SL-MOFED-420992-CS-QCBS,P177077,en,consultant_services,unknown,coarse,,data_and_hosting,
deglued,P177077|SL-MOFED-420992-CS-QCBS,SL-MOFED-420992-CS-QCBS,P177077,en,consultant_services,unknown,coarse,,data_and_hosting,
match_key,P177077|SL-MOFED-420992-CS-QCBS,SL-MOFED-420992-CS-QCBS,P177077,en,consultant_services,unknown,fine,drm_ews,platform,12
clean,P177077|SL-MOFED-421232-GO-RFB,SL-MOFED-421232-GO-RFB,P177077,en,goods,signed,unresolved,,,
deglued,P177077|SL-MOFED-421232-GO-RFB,SL-MOFED-421232-GO-RFB,P177077,en,goods,signed,unresolved,,,
match_key,P177077|SL-MOFED-421232-GO-RFB,SL-MOFED-421232-GO-RFB,P177077,en,goods,signed,fine,cybersecurity,platform,13
clean,P177077|SL-MOFED-428988-CS-QCBS,SL-MOFED-428988-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
deglued,P177077|SL-MOFED-428988-CS-QCBS,SL-MOFED-428988-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
match_key,P177077|SL-MOFED-428988-CS-QCBS,SL-MOFED-428988-CS-QCBS,P177077,en,consultant_services,signed,coarse,,platform,11
clean,P177077|SL-MOFED-429631-CS-QCBS,SL-MOFED-429631-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
deglued,P177077|SL-MOFED-429631-CS-QCBS,SL-MOFED-429631-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
match_key,P177077|SL-MOFED-429631-CS-QCBS,SL-MOFED-429631-CS-QCBS,P177077,en,consultant_services,signed,fine,fiber,telecom,4
clean,P177077|SL-MOFED-429645-CS-QCBS,SL-MOFED-429645-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
deglued,P177077|SL-MOFED-429645-CS-QCBS,SL-MOFED-429645-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
match_key,P177077|SL-MOFED-429645-CS-QCBS,SL-MOFED-429645-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,0
clean,P177077|SL-MOFED-429648-CS-QCBS,SL-MOFED-429648-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
deglued,P177077|SL-MOFED-429648-CS-QCBS,SL-MOFED-429648-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,
match_key,P177077|SL-MOFED-429648-CS-QCBS,SL-MOFED-429648-CS-QCBS,P177077,en,consultant_services,signed,unresolved,,,0
clean,P177077|SL-MOFED-439577-CS-QCBS,SL-MOFED-439577-CS-QCBS,P177077,en,consultant_services,unknown,coarse,,data_and_hosting,
deglued,P177077|SL-MOFED-439577-CS-QCBS,SL-MOFED-439577-CS-QCBS,P177077,en,consultant_services,unknown,coarse,,data_and_hosting,
match_key,P177077|SL-MOFED-439577-CS-QCBS,SL-MOFED-439577-CS-QCBS,P177077,en,consultant_services,unknown,fine,fiber,telecom,4
clean,P177077|SL-MOFED-448147-GO-RFQ,SL-MOFED-448147-GO-RFQ,P177077,pt,goods,signed,unresolved,,,
deglued,P177077|SL-MOFED-448147-GO-RFQ,SL-MOFED-448147-GO-RFQ,P177077,pt,goods,signed,unresolved,,,
match_key,P177077|SL-MOFED-448147-GO-RFQ,SL-MOFED-448147-GO-RFQ,P177077,pt,goods,signed,unresolved,,,0
clean,P177077|SL-MOFED-448160-GO-RFQ,SL-MOFED-448160-GO-RFQ,P177077,en,goods,signed,unresolved,,,
deglued,P177077|SL-MOFED-448160-GO-RFQ,SL-MOFED-448160-GO-RFQ,P177077,en,goods,signed,unresolved,,,
match_key,P177077|SL-MOFED-448160-GO-RFQ,SL-MOFED-448160-GO-RFQ,P177077,en,goods,signed,fine,cybersecurity,platform,13
clean,P177077|SL-MOFED-448913-GO-RFQ,SL-MOFED-448913-GO-RFQ,P177077,en,goods,unknown,unresolved,,,
deglued,P177077|SL-MOFED-448913-GO-RFQ,SL-MOFED-448913-GO-RFQ,P177077,en,goods,unknown,unresolved,,,
match_key,P177077|SL-MOFED-448913-GO-RFQ,SL-MOFED-448913-GO-RFQ,P177077,en,goods,unknown,unresolved,,,0
clean,P177077|SL-MOFED-452307-GO-RFQ,SL-MOFED-452307-GO-RFQ,P177077,en,goods,planned,fine,access_connectivity,platform,
deglued,P177077|SL-MOFED-452307-GO-RFQ,SL-MOFED-452307-GO-RFQ,P177077,en,goods,planned,fine,access_connectivity,platform,
match_key,P177077|SL-MOFED-452307-GO-RFQ,SL-MOFED-452307-GO-RFQ,P177077,en,goods,planned,fine,access_connectivity,platform,6
clean,P177077|SL-MOFED-454323-GO-RFB,SL-MOFED-454323-GO-RFB,P177077,en,goods,signed,unresolved,,,
deglued,P177077|SL-MOFED-454323-GO-RFB,SL-MOFED-454323-GO-RFB,P177077,en,goods,signed,unresolved,,,
match_key,P177077|SL-MOFED-454323-GO-RFB,SL-MOFED-454323-GO-RFB,P177077,en,goods,signed,unresolved,,,0
clean,P177077|SL-MOFED-454953-GO-RFQ,SL-MOFED-454953-GO-RFQ,P177077,en,goods,signed,unresolved,,,
deglued,P177077|SL-MOFED-454953-GO-RFQ,SL-MOFED-454953-GO-RFQ,P177077,en,goods,signed,unresolved,,,
match_key,P177077|SL-MOFED-454953-GO-RFQ,SL-MOFED-454953-GO-RFQ,P177077,en,goods,signed,coarse,,telecom,3
clean,P177478|LR-GAC-478397-CS-CQS,LR-GAC-478397-CS-CQS,P177478,en,consultant_services,planned,coarse,,platform,
deglued,P177478|LR-GAC-478397-CS-CQS,LR-GAC-478397-CS-CQS,P177478,en,consultant_services,planned,fine,dpi,platform,
match_key,P177478|LR-GAC-478397-CS-CQS,LR-GAC-478397-CS-CQS,P177478,en,consultant_services,planned,fine,dpi,platform,27
clean,P177478|LR-GAC-478401-GO-RFB,LR-GAC-478401-GO-RFB,P177478,en,goods,unknown,fine,data_hosting,data_and_hosting,
deglued,P177478|LR-GAC-478401-GO-RFB,LR-GAC-478401-GO-RFB,P177478,en,goods,unknown,fine,data_hosting,data_and_hosting,
match_key,P177478|LR-GAC-478401-GO-RFB,LR-GAC-478401-GO-RFB,P177478,en,goods,unknown,fine,data_hosting,data_and_hosting,10
clean,P177478|LR-LRA-477600-CS-CDS,LR-LRA-477600-CS-CDS,P177478,en,consultant_services,planned,unresolved,,,
deglued,P177478|LR-LRA-477600-CS-CDS,LR-LRA-477600-CS-CDS,P177478,en,consultant_services,planned,unresolved,,,
match_key,P177478|LR-LRA-477600-CS-CDS,LR-LRA-477600-CS-CDS,P177478,en,consultant_services,planned,unresolved,,,0
clean,P177478|LR-LRA-477601-CS-CQS,LR-LRA-477601-CS-CQS,P177478,en,consultant_services,signed,unresolved,,,
deglued,P177478|LR-LRA-477601-CS-CQS,LR-LRA-477601-CS-CQS,P177478,en,consultant_services,signed,unresolved,,,
match_key,P177478|LR-LRA-477601-CS-CQS,LR-LRA-477601-CS-CQS,P177478,en,consultant_services,signed,unresolved,,,0
clean,P177478|LR-LRA-477603-GO-RFB,LR-LRA-477603-GO-RFB,P177478,en,goods,signed,coarse,,telecom,
deglued,P177478|LR-LRA-477603-GO-RFB,LR-LRA-477603-GO-RFB,P177478,en,goods,signed,coarse,,telecom,
match_key,P177478|LR-LRA-477603-GO-RFB,LR-LRA-477603-GO-RFB,P177478,en,goods,signed,coarse,,telecom,3
clean,P177478|LR-LRA-477605-GO-RFQ,LR-LRA-477605-GO-RFQ,P177478,en,goods,signed,fine,mobile_towers,telecom,
deglued,P177478|LR-LRA-477605-GO-RFQ,LR-LRA-477605-GO-RFQ,P177478,en,goods,signed,fine,mobile_towers,telecom,
match_key,P177478|LR-LRA-477605-GO-RFQ,LR-LRA-477605-GO-RFQ,P177478,en,goods,signed,fine,mobile_towers,telecom,11
clean,P177478|LR-LRA-478646-NC-RFB,LR-LRA-478646-NC-RFB,P177478,en,non_consulting_services,cancelled,fine,drm_ews,platform,
deglued,P177478|LR-LRA-478646-NC-RFB,LR-LRA-478646-NC-RFB,P177478,en,non_consulting_services,cancelled,fine,drm_ews,platform,
match_key,P177478|LR-LRA-478646-NC-RFB,LR-LRA-478646-NC-RFB,P177478,en,non_consulting_services,cancelled,fine,dpi,platform,27
clean,P177478|LR-LRA-482746-CS-CDS,LR-LRA-482746-CS-CDS,P177478,en,consultant_services,signed,unresolved,,,
deglued,P177478|LR-LRA-482746-CS-CDS,LR-LRA-482746-CS-CDS,P177478,en,consultant_services,signed,unresolved,,,
match_key,P177478|LR-LRA-482746-CS-CDS,LR-LRA-482746-CS-CDS,P177478,en,consultant_services,signed,coarse,,platform,8
clean,P177478|LR-LRA-492519-CS-CDS,LR-LRA-492519-CS-CDS,P177478,en,consultant_services,signed,unresolved,,,
deglued,P177478|LR-LRA-492519-CS-CDS,LR-LRA-492519-CS-CDS,P177478,en,consultant_services,signed,unresolved,,,
match_key,P177478|LR-LRA-492519-CS-CDS,LR-LRA-492519-CS-CDS,P177478,en,consultant_services,signed,fine,fiber,telecom,4
clean,P177478|LR-LRA-529047-CS-CDS,LR-LRA-529047-CS-CDS,P177478,en,non_consulting_services,signed,unresolved,,,
deglued,P177478|LR-LRA-529047-CS-CDS,LR-LRA-529047-CS-CDS,P177478,en,non_consulting_services,signed,unresolved,,,
match_key,P177478|LR-LRA-529047-CS-CDS,LR-LRA-529047-CS-CDS,P177478,en,non_consulting_services,signed,unresolved,,,0
clean,P177478|LR-LRA-529110-GO-RFB,LR-LRA-529110-GO-RFB,P177478,en,goods,unknown,fine,drm_ews,platform,
deglued,P177478|LR-LRA-529110-GO-RFB,LR-LRA-529110-GO-RFB,P177478,en,goods,unknown,fine,drm_ews,platform,
match_key,P177478|LR-LRA-529110-GO-RFB,LR-LRA-529110-GO-RFB,P177478,en,goods,unknown,fine,drm_ews,platform,3
clean,P177478|LR-LRA-568564-CS-CQS,LR-LRA-568564-CS-CQS,P177478,en,consultant_services,unknown,unresolved,,,
deglued,P177478|LR-LRA-568564-CS-CQS,LR-LRA-568564-CS-CQS,P177478,en,consultant_services,unknown,unresolved,,,
match_key,P177478|LR-LRA-568564-CS-CQS,LR-LRA-568564-CS-CQS,P177478,en,consultant_services,unknown,fine,fiber,telecom,4
clean,P177478|LR-LRA-571331-GO-RFB,LR-LRA-571331-GO-RFB,P177478,en,goods,planned,unresolved,,,
deglued,P177478|LR-LRA-571331-GO-RFB,LR-LRA-571331-GO-RFB,P177478,en,goods,planned,unresolved,,,
match_key,P177478|LR-LRA-571331-GO-RFB,LR-LRA-571331-GO-RFB,P177478,en,goods,planned,unresolved,,,0
clean,P177478|LR-LRA-571346-GO-RFQ,LR-LRA-571346-GO-RFQ,P177478,en,goods,planned,unresolved,,,
deglued,P177478|LR-LRA-571346-GO-RFQ,LR-LRA-571346-GO-RFQ,P177478,en,goods,planned,unresolved,,,
match_key,P177478|LR-LRA-571346-GO-RFQ,LR-LRA-571346-GO-RFQ,P177478,en,goods,planned,unresolved,,,0
clean,P177478|LR-MFDP-388879-CS-INDV,LR-MFDP-388879-CS-INDV,P177478,en,consultant_services,signed,unresolved,,,
deglued,P177478|LR-MFDP-388879-CS-INDV,LR-MFDP-388879-CS-INDV,P177478,en,consultant_services,signed,unresolved,,,
match_key,P177478|LR-MFDP-388879-CS-INDV,LR-MFDP-388879-CS-INDV,P177478,en,consultant_services,signed,unresolved,,,0
clean,P177478|LR-MFDP-388880-CS-CDS,LR-MFDP-388880-CS-CDS,P177478,en,consultant_services,signed,unresolved,,,
deglued,P177478|LR-MFDP-388880-CS-CDS,LR-MFDP-388880-CS-CDS,P177478,en,consultant_services,signed,unresolved,,,
match_key,P177478|LR-MFDP-388880-CS-CDS,LR-MFDP-388880-CS-CDS,P177478,en,consultant_services,signed,unresolved,,,0
clean,P177478|LR-MFDP-390672-GO-RFQ,LR-MFDP-390672-GO-RFQ,P177478,en,goods,signed,unresolved,,,
deglued,P177478|LR-MFDP-390672-GO-RFQ,LR-MFDP-390672-GO-RFQ,P177478,en,goods,signed,unresolved,,,
match_key,P177478|LR-MFDP-390672-GO-RFQ,LR-MFDP-390672-GO-RFQ,P177478,en,goods,signed,unresolved,,,0
clean,P177478|LR-MFDP-392185-CS-CQS,LR-MFDP-392185-CS-CQS,P177478,en,consultant_services,signed,unresolved,,,
deglued,P177478|LR-MFDP-392185-CS-CQS,LR-MFDP-392185-CS-CQS,P177478,en,consultant_services,signed,unresolved,,,
match_key,P177478|LR-MFDP-392185-CS-CQS,LR-MFDP-392185-CS-CQS,P177478,en,consultant_services,signed,unresolved,,,0
clean,P177478|LR-MFDP-402685-CS-INDV,LR-MFDP-402685-CS-INDV,P177478,en,consultant_services,signed,unresolved,,,
deglued,P177478|LR-MFDP-402685-CS-INDV,LR-MFDP-402685-CS-INDV,P177478,en,consultant_services,signed,unresolved,,,
match_key,P177478|LR-MFDP-402685-CS-INDV,LR-MFDP-402685-CS-INDV,P177478,en,consultant_services,signed,unresolved,,,0
clean,P177478|LR-MFDP-410532-CS-CQS,LR-MFDP-410532-CS-CQS,P177478,en,consultant_services,signed,unresolved,,,
deglued,P177478|LR-MFDP-410532-CS-CQS,LR-MFDP-410532-CS-CQS,P177478,en,consultant_services,signed,unresolved,,,
match_key,P177478|LR-MFDP-410532-CS-CQS,LR-MFDP-410532-CS-CQS,P177478,en,consultant_services,signed,unresolved,,,0
